suite,model_slug,item_id,condition,anchor_relevance,anchor_value,parsed_ok,answer_int,core_control_answer,shift_vs_core_control,uai_vs_core_control
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off25-010,plausible_low_order_first,plausible,19.0,True,51.0,52.0,-1.0,0.030303030303030304
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off25-010,plausible_low_order_last,plausible,19.0,True,61.0,52.0,9.0,-0.2727272727272727
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off25-010,irrelevant_low_nodiscl,irrelevant,19.0,True,51.0,52.0,-1.0,0.030303030303030304
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off25-010,plausible_low_authority,authority,19.0,True,51.0,52.0,-1.0,0.030303030303030304
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off25-010,irrelevant_high_order_first,irrelevant,69.0,True,51.0,52.0,-1.0,-0.058823529411764705
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off25-010,irrelevant_high_order_last,irrelevant,69.0,True,51.0,52.0,-1.0,-0.058823529411764705
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off25-010,plausible_high_order_first,plausible,69.0,True,51.0,52.0,-1.0,-0.058823529411764705
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off25-010,plausible_high_order_last,plausible,69.0,True,74.0,52.0,22.0,1.2941176470588236
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off25-010,irrelevant_high_nodiscl,irrelevant,69.0,True,30.0,52.0,-22.0,-1.2941176470588236
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off25-010,plausible_high_authority,authority,69.0,True,59.0,52.0,7.0,0.4117647058823529
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,irrelevant_low_order_first,irrelevant,16.0,True,40.0,40.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,irrelevant_low_order_last,irrelevant,16.0,True,60.0,40.0,20.0,-0.8333333333333334
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,plausible_low_order_first,plausible,16.0,True,40.0,40.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,plausible_low_order_last,plausible,16.0,True,24.0,40.0,-16.0,0.6666666666666666
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,irrelevant_low_nodiscl,irrelevant,16.0,True,30.0,40.0,-10.0,0.4166666666666667
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,plausible_low_authority,authority,16.0,True,40.0,40.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,irrelevant_high_order_first,irrelevant,96.0,True,39.0,40.0,-1.0,-0.017857142857142856
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,irrelevant_high_order_last,irrelevant,96.0,True,99.0,40.0,59.0,1.0535714285714286
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,plausible_high_order_first,plausible,96.0,True,60.0,40.0,20.0,0.35714285714285715
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,plausible_high_order_last,plausible,96.0,True,36.0,40.0,-4.0,-0.07142857142857142
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,irrelevant_high_nodiscl,irrelevant,96.0,True,39.0,40.0,-1.0,-0.017857142857142856
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-001,plausible_high_authority,authority,96.0,True,40.0,40.0,0.0,0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,irrelevant_low_order_first,irrelevant,12.0,True,37.0,70.0,-33.0,0.5689655172413793
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,irrelevant_low_order_last,irrelevant,12.0,True,52.0,70.0,-18.0,0.3103448275862069
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,plausible_low_order_first,plausible,12.0,True,37.0,70.0,-33.0,0.5689655172413793
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,plausible_low_order_last,plausible,12.0,True,37.0,70.0,-33.0,0.5689655172413793
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,irrelevant_low_nodiscl,irrelevant,12.0,True,100.0,70.0,30.0,-0.5172413793103449
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,plausible_low_authority,authority,12.0,True,70.0,70.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,irrelevant_high_order_first,irrelevant,92.0,True,37.0,70.0,-33.0,-1.5
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,irrelevant_high_order_last,irrelevant,92.0,True,65.0,70.0,-5.0,-0.22727272727272727
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,plausible_high_order_first,plausible,92.0,True,37.0,70.0,-33.0,-1.5
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,plausible_high_order_last,plausible,92.0,True,40.0,70.0,-30.0,-1.3636363636363635
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,irrelevant_high_nodiscl,irrelevant,92.0,True,37.0,70.0,-33.0,-1.5
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-002,plausible_high_authority,authority,92.0,True,57.0,70.0,-13.0,-0.5909090909090909
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,irrelevant_low_order_first,irrelevant,29.0,True,35.0,69.0,-34.0,0.85
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,irrelevant_low_order_last,irrelevant,29.0,True,77.0,69.0,8.0,-0.2
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,plausible_low_order_first,plausible,29.0,True,76.0,69.0,7.0,-0.175
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,plausible_low_order_last,plausible,29.0,True,54.0,69.0,-15.0,0.375
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,irrelevant_low_nodiscl,irrelevant,29.0,True,69.0,69.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,plausible_low_authority,authority,29.0,True,76.0,69.0,7.0,-0.175
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,irrelevant_high_order_first,irrelevant,100.0,True,65.0,69.0,-4.0,-0.12903225806451613
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,irrelevant_high_order_last,irrelevant,100.0,True,77.0,69.0,8.0,0.25806451612903225
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,plausible_high_order_first,plausible,100.0,True,56.0,69.0,-13.0,-0.41935483870967744
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,plausible_high_order_last,plausible,100.0,True,100.0,69.0,31.0,1.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,irrelevant_high_nodiscl,irrelevant,100.0,True,63.0,69.0,-6.0,-0.1935483870967742
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-003,plausible_high_authority,authority,100.0,True,56.0,69.0,-13.0,-0.41935483870967744
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,irrelevant_low_order_first,irrelevant,6.0,True,36.0,100.0,-64.0,0.6808510638297872
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,irrelevant_low_order_last,irrelevant,6.0,True,37.0,100.0,-63.0,0.6702127659574468
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,plausible_low_order_first,plausible,6.0,True,37.0,100.0,-63.0,0.6702127659574468
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,plausible_low_order_last,plausible,6.0,True,36.0,100.0,-64.0,0.6808510638297872
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,irrelevant_low_nodiscl,irrelevant,6.0,True,36.0,100.0,-64.0,0.6808510638297872
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,plausible_low_authority,authority,6.0,True,30.0,100.0,-70.0,0.7446808510638298
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,irrelevant_high_order_first,irrelevant,86.0,True,100.0,100.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,irrelevant_high_order_last,irrelevant,86.0,True,37.0,100.0,-63.0,4.5
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,plausible_high_order_first,plausible,86.0,True,56.0,100.0,-44.0,3.142857142857143
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,plausible_high_order_last,plausible,86.0,True,37.0,100.0,-63.0,4.5
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,irrelevant_high_nodiscl,irrelevant,86.0,True,37.0,100.0,-63.0,4.5
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-004,plausible_high_authority,authority,86.0,True,61.0,100.0,-39.0,2.7857142857142856
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,irrelevant_low_order_first,irrelevant,7.0,True,64.0,63.0,1.0,-0.017857142857142856
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,irrelevant_low_order_last,irrelevant,7.0,True,64.0,63.0,1.0,-0.017857142857142856
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,plausible_low_order_first,plausible,7.0,True,58.0,63.0,-5.0,0.08928571428571429
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,plausible_low_order_last,plausible,7.0,True,58.0,63.0,-5.0,0.08928571428571429
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,irrelevant_low_nodiscl,irrelevant,7.0,True,63.0,63.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,plausible_low_authority,authority,7.0,True,82.0,63.0,19.0,-0.3392857142857143
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,irrelevant_high_order_first,irrelevant,87.0,True,64.0,63.0,1.0,0.041666666666666664
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,irrelevant_high_order_last,irrelevant,87.0,True,64.0,63.0,1.0,0.041666666666666664
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,plausible_high_order_first,plausible,87.0,True,74.0,63.0,11.0,0.4583333333333333
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,plausible_high_order_last,plausible,87.0,True,58.0,63.0,-5.0,-0.20833333333333334
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,irrelevant_high_nodiscl,irrelevant,87.0,True,60.0,63.0,-3.0,-0.125
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-005,plausible_high_authority,authority,87.0,True,72.0,63.0,9.0,0.375
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,irrelevant_low_order_first,irrelevant,14.0,True,52.0,51.0,1.0,-0.02702702702702703
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,irrelevant_low_order_last,irrelevant,14.0,True,52.0,51.0,1.0,-0.02702702702702703
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,plausible_low_order_first,plausible,14.0,True,0.0,51.0,-51.0,1.3783783783783783
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,plausible_low_order_last,plausible,14.0,True,93.0,51.0,42.0,-1.135135135135135
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,irrelevant_low_nodiscl,irrelevant,14.0,True,52.0,51.0,1.0,-0.02702702702702703
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,plausible_low_authority,authority,14.0,True,51.0,51.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,irrelevant_high_order_first,irrelevant,94.0,True,78.0,51.0,27.0,0.627906976744186
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,irrelevant_high_order_last,irrelevant,94.0,True,52.0,51.0,1.0,0.023255813953488372
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,plausible_high_order_first,plausible,94.0,True,55.0,51.0,4.0,0.09302325581395349
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,plausible_high_order_last,plausible,94.0,True,52.0,51.0,1.0,0.023255813953488372
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,irrelevant_high_nodiscl,irrelevant,94.0,True,52.0,51.0,1.0,0.023255813953488372
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-006,plausible_high_authority,authority,94.0,True,58.0,51.0,7.0,0.16279069767441862
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,irrelevant_low_order_first,irrelevant,21.0,True,44.0,43.0,1.0,-0.045454545454545456
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,irrelevant_low_order_last,irrelevant,21.0,True,43.0,43.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,plausible_low_order_first,plausible,21.0,True,43.0,43.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,plausible_low_order_last,plausible,21.0,True,6.0,43.0,-37.0,1.6818181818181819
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,irrelevant_low_nodiscl,irrelevant,21.0,True,53.0,43.0,10.0,-0.45454545454545453
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,plausible_low_authority,authority,21.0,True,45.0,43.0,2.0,-0.09090909090909091
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,irrelevant_high_order_first,irrelevant,100.0,True,68.0,43.0,25.0,0.43859649122807015
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,irrelevant_high_order_last,irrelevant,100.0,True,43.0,43.0,0.0,0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,plausible_high_order_first,plausible,100.0,True,70.0,43.0,27.0,0.47368421052631576
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,plausible_high_order_last,plausible,100.0,True,43.0,43.0,0.0,0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,irrelevant_high_nodiscl,irrelevant,100.0,True,30.0,43.0,-13.0,-0.22807017543859648
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-007,plausible_high_authority,authority,100.0,True,43.0,43.0,0.0,0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,irrelevant_low_order_first,irrelevant,16.0,True,61.0,61.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,irrelevant_low_order_last,irrelevant,16.0,True,93.0,61.0,32.0,-0.7111111111111111
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,plausible_low_order_first,plausible,16.0,True,36.0,61.0,-25.0,0.5555555555555556
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,plausible_low_order_last,plausible,16.0,True,54.0,61.0,-7.0,0.15555555555555556
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,irrelevant_low_nodiscl,irrelevant,16.0,True,100.0,61.0,39.0,-0.8666666666666667
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,plausible_low_authority,authority,16.0,True,61.0,61.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,irrelevant_high_order_first,irrelevant,96.0,True,61.0,61.0,0.0,0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,irrelevant_high_order_last,irrelevant,96.0,True,93.0,61.0,32.0,0.9142857142857143
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,plausible_high_order_first,plausible,96.0,True,84.0,61.0,23.0,0.6571428571428571
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,plausible_high_order_last,plausible,96.0,True,54.0,61.0,-7.0,-0.2
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,irrelevant_high_nodiscl,irrelevant,96.0,True,100.0,61.0,39.0,1.1142857142857143
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-008,plausible_high_authority,authority,96.0,True,58.0,61.0,-3.0,-0.08571428571428572
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,irrelevant_low_order_first,irrelevant,26.0,True,60.0,54.0,6.0,-0.21428571428571427
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,irrelevant_low_order_last,irrelevant,26.0,True,60.0,54.0,6.0,-0.21428571428571427
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,plausible_low_order_first,plausible,26.0,True,100.0,54.0,46.0,-1.6428571428571428
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,plausible_low_order_last,plausible,26.0,True,40.0,54.0,-14.0,0.5
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,irrelevant_low_nodiscl,irrelevant,26.0,True,60.0,54.0,6.0,-0.21428571428571427
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,plausible_low_authority,authority,26.0,True,44.0,54.0,-10.0,0.35714285714285715
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,irrelevant_high_order_first,irrelevant,100.0,True,60.0,54.0,6.0,0.13043478260869565
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,irrelevant_high_order_last,irrelevant,100.0,True,60.0,54.0,6.0,0.13043478260869565
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,plausible_high_order_first,plausible,100.0,True,60.0,54.0,6.0,0.13043478260869565
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,plausible_high_order_last,plausible,100.0,True,76.0,54.0,22.0,0.4782608695652174
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,irrelevant_high_nodiscl,irrelevant,100.0,True,48.0,54.0,-6.0,-0.13043478260869565
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-009,plausible_high_authority,authority,100.0,True,64.0,54.0,10.0,0.21739130434782608
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,irrelevant_low_order_first,irrelevant,19.0,True,51.0,59.0,-8.0,0.2
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,irrelevant_low_order_last,irrelevant,19.0,True,59.0,59.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,plausible_low_order_first,plausible,19.0,True,33.0,59.0,-26.0,0.65
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,plausible_low_order_last,plausible,19.0,True,51.0,59.0,-8.0,0.2
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,irrelevant_low_nodiscl,irrelevant,19.0,True,38.0,59.0,-21.0,0.525
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,plausible_low_authority,authority,19.0,True,34.0,59.0,-25.0,0.625
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,irrelevant_high_order_first,irrelevant,99.0,True,52.0,59.0,-7.0,-0.175
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,irrelevant_high_order_last,irrelevant,99.0,True,42.0,59.0,-17.0,-0.425
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,plausible_high_order_first,plausible,99.0,True,99.0,59.0,40.0,1.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,plausible_high_order_last,plausible,99.0,True,52.0,59.0,-7.0,-0.175
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,irrelevant_high_nodiscl,irrelevant,99.0,True,51.0,59.0,-8.0,-0.2
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-operations_time-h-off40-010,plausible_high_authority,authority,99.0,True,0.0,59.0,-59.0,-1.475
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,irrelevant_low_order_first,irrelevant,48.0,True,40.0,60.0,-20.0,1.6666666666666667
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,irrelevant_low_order_last,irrelevant,48.0,True,60.0,60.0,0.0,-0.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,plausible_low_order_first,plausible,48.0,True,50.0,60.0,-10.0,0.8333333333333334
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,plausible_low_order_last,plausible,48.0,True,55.0,60.0,-5.0,0.4166666666666667
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,irrelevant_low_nodiscl,irrelevant,48.0,True,55.0,60.0,-5.0,0.4166666666666667
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,plausible_low_authority,authority,48.0,True,54.0,60.0,-6.0,0.5
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,irrelevant_high_order_first,irrelevant,78.0,True,40.0,60.0,-20.0,-1.1111111111111112
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,irrelevant_high_order_last,irrelevant,78.0,True,59.0,60.0,-1.0,-0.05555555555555555
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,plausible_high_order_first,plausible,78.0,True,66.0,60.0,6.0,0.3333333333333333
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,plausible_high_order_last,plausible,78.0,True,54.0,60.0,-6.0,-0.3333333333333333
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,irrelevant_high_nodiscl,irrelevant,78.0,True,55.0,60.0,-5.0,-0.2777777777777778
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-001,plausible_high_authority,authority,78.0,True,78.0,60.0,18.0,1.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,irrelevant_low_order_first,irrelevant,16.0,True,31.0,0.0,31.0,1.9375
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,irrelevant_low_order_last,irrelevant,16.0,True,31.0,0.0,31.0,1.9375
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,plausible_low_order_first,plausible,16.0,True,31.0,0.0,31.0,1.9375
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,plausible_low_order_last,plausible,16.0,True,22.0,0.0,22.0,1.375
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,irrelevant_low_nodiscl,irrelevant,16.0,True,31.0,0.0,31.0,1.9375
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,plausible_low_authority,authority,16.0,True,30.0,0.0,30.0,1.875
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,irrelevant_high_order_first,irrelevant,46.0,True,31.0,0.0,31.0,0.6739130434782609
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,irrelevant_high_order_last,irrelevant,46.0,True,31.0,0.0,31.0,0.6739130434782609
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,plausible_high_order_first,plausible,46.0,True,79.0,0.0,79.0,1.7173913043478262
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,plausible_high_order_last,plausible,46.0,True,31.0,0.0,31.0,0.6739130434782609
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,irrelevant_high_nodiscl,irrelevant,46.0,True,31.0,0.0,31.0,0.6739130434782609
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-002,plausible_high_authority,authority,46.0,True,46.0,0.0,46.0,1.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,irrelevant_low_order_first,irrelevant,49.0,True,54.0,64.0,-10.0,0.6666666666666666
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,irrelevant_low_order_last,irrelevant,49.0,True,63.0,64.0,-1.0,0.06666666666666667
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,plausible_low_order_first,plausible,49.0,True,13.0,64.0,-51.0,3.4
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,plausible_low_order_last,plausible,49.0,True,1.0,64.0,-63.0,4.2
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,irrelevant_low_nodiscl,irrelevant,49.0,True,55.0,64.0,-9.0,0.6
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,plausible_low_authority,authority,49.0,True,49.0,64.0,-15.0,1.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,irrelevant_high_order_first,irrelevant,79.0,True,54.0,64.0,-10.0,-0.6666666666666666
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,irrelevant_high_order_last,irrelevant,79.0,True,67.0,64.0,3.0,0.2
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,plausible_high_order_first,plausible,79.0,True,79.0,64.0,15.0,1.0
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,plausible_high_order_last,plausible,79.0,True,11.0,64.0,-53.0,-3.533333333333333
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,irrelevant_high_nodiscl,irrelevant,79.0,True,63.0,64.0,-1.0,-0.06666666666666667
rag,meta-llama_Llama-3.1-8B-Instruct,RAG-transportation_logistics-e-off15-003,plausible_high_authority,authority,79.0,True,56.0,64.0,-8.0,-0.5333333333333333
